"","Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","SalesRating","RandNum","HireSource"
"819",31,0,"Travel_Frequently",793,"Sales",20,3,"Life Sciences",1135,3,"Male",67,4,1,"Sales Representative",4,2791,21981,0,"No",12,2,1,80,1,3,4,3,2,2,2,2,1.08131748373162,0.591536287218332,"Campus"
"820",28,0,"Travel_Rarely",1451,"Research & Development",2,1,"Life Sciences",1136,1,"Male",67,2,1,"Research Scientist",2,3201,19911,0,"No",17,3,1,80,0,6,2,1,5,3,0,4,NA,0.987226930446923,"Referral"
"821",35,0,"Travel_Frequently",1182,"Sales",11,2,"Marketing",1137,4,"Male",54,3,2,"Sales Executive",4,4968,18500,1,"No",11,3,4,80,1,5,3,3,5,2,0,2,2.02864495247441,0.0674003569874913,"Applied Online"
"822",49,0,"Travel_Rarely",174,"Sales",8,4,"Technical Degree",1138,4,"Male",56,2,4,"Sales Executive",2,13120,11879,6,"No",17,4,2,80,1,22,3,3,9,8,2,3,0.77165568062864,NA,NA
"823",34,0,"Travel_Frequently",1003,"Research & Development",2,2,"Life Sciences",1140,4,"Male",95,3,2,"Manufacturing Director",3,4033,15834,2,"No",11,3,4,80,0,5,3,2,3,2,0,2,NA,0.723314409609884,"Campus"
"824",29,0,"Travel_Frequently",490,"Research & Development",10,3,"Life Sciences",1143,4,"Female",61,3,1,"Research Scientist",2,3291,17940,0,"No",14,2,4,80,2,8,2,2,7,5,1,1,NA,NA,NA
"825",42,0,"Travel_Rarely",188,"Research & Development",29,3,"Medical",1148,2,"Male",56,1,2,"Laboratory Technician",4,4272,9558,4,"No",19,3,1,80,0,16,3,3,1,0,0,0,NA,0.861970062134787,"Campus"
"826",29,0,"Travel_Rarely",718,"Research & Development",8,1,"Medical",1150,2,"Male",79,2,2,"Manufacturing Director",4,5056,17689,1,"Yes",15,3,3,80,1,10,2,2,10,7,1,2,NA,NA,NA
"827",38,0,"Travel_Rarely",433,"Human Resources",1,3,"Human Resources",1152,3,"Male",37,4,1,"Human Resources",3,2844,6004,1,"No",13,3,4,80,1,7,2,4,7,6,5,0,NA,NA,NA
"828",28,0,"Travel_Frequently",773,"Research & Development",6,3,"Life Sciences",1154,3,"Male",39,2,1,"Research Scientist",3,2703,22088,1,"Yes",14,2,4,80,1,3,2,3,3,1,0,2,NA,0.318920380203053,"Applied Online"
"829",18,1,"Non-Travel",247,"Research & Development",8,1,"Medical",1156,3,"Male",80,3,1,"Laboratory Technician",3,1904,13556,1,"No",12,3,4,80,0,0,0,3,0,0,0,0,NA,0.506413712631911,"Applied Online"
"830",33,1,"Travel_Rarely",603,"Sales",9,4,"Marketing",1157,1,"Female",77,3,2,"Sales Executive",1,8224,18385,0,"Yes",17,3,1,80,0,6,3,3,5,2,0,3,1.20896905531976,0.357451621210203,"Applied Online"
"831",41,0,"Travel_Rarely",167,"Research & Development",12,4,"Life Sciences",1158,2,"Male",46,3,1,"Laboratory Technician",4,4766,9051,3,"Yes",11,2,1,80,1,6,4,3,1,0,0,0,NA,0.333213802892715,"Applied Online"
"832",31,1,"Travel_Frequently",874,"Research & Development",15,3,"Medical",1160,3,"Male",72,3,1,"Laboratory Technician",3,2610,6233,1,"No",12,3,3,80,1,2,5,2,2,2,2,2,NA,0.985851807519794,"Referral"
"833",37,0,"Travel_Rarely",367,"Research & Development",25,2,"Medical",1161,3,"Female",52,2,2,"Healthcare Representative",4,5731,17171,7,"No",13,3,3,80,2,9,2,3,6,2,1,3,NA,0.86301485565491,"Campus"
"834",27,0,"Travel_Rarely",199,"Research & Development",6,3,"Life Sciences",1162,4,"Male",55,2,1,"Research Scientist",3,2539,7950,1,"No",13,2,3,80,1,4,0,3,4,2,2,2,NA,0.994145167991519,"Referral"
"835",34,0,"Travel_Rarely",1400,"Sales",9,1,"Life Sciences",1163,2,"Female",70,3,2,"Sales Executive",3,5714,5829,1,"No",20,4,1,80,0,6,3,2,6,5,1,3,1.46846058334887,0.470469848252833,"Applied Online"
"836",35,0,"Travel_Rarely",528,"Human Resources",8,4,"Technical Degree",1164,3,"Male",100,3,1,"Human Resources",3,4323,7108,1,"No",17,3,2,80,0,6,2,1,5,4,1,4,NA,0.821706100832671,"Campus"
"837",29,1,"Travel_Rarely",408,"Sales",23,1,"Life Sciences",1165,4,"Female",45,2,3,"Sales Executive",1,7336,11162,1,"No",13,3,1,80,1,11,3,1,11,8,3,10,1.93836888320933,NA,NA
"838",40,0,"Travel_Frequently",593,"Research & Development",9,4,"Medical",1166,2,"Female",88,3,3,"Research Director",3,13499,13782,9,"No",17,3,3,80,0,20,3,2,18,7,2,13,NA,NA,NA
"839",42,1,"Travel_Frequently",481,"Sales",12,3,"Life Sciences",1167,3,"Male",44,3,4,"Sales Executive",1,13758,2447,0,"Yes",12,2,2,80,0,22,2,2,21,9,13,14,1.33945891659453,NA,NA
"840",42,0,"Travel_Rarely",647,"Sales",4,4,"Marketing",1171,2,"Male",45,3,2,"Sales Executive",1,5155,2253,7,"No",13,3,4,80,0,9,3,4,6,4,1,5,0.533871576807016,0.651489468524233,"Campus"
"841",35,0,"Travel_Rarely",982,"Research & Development",1,4,"Medical",1172,4,"Male",58,2,1,"Laboratory Technician",3,2258,16340,6,"No",12,2,2,80,1,10,2,3,8,0,1,7,NA,NA,NA
"842",24,0,"Travel_Rarely",477,"Research & Development",24,3,"Medical",1173,4,"Male",49,3,1,"Laboratory Technician",2,3597,6409,8,"No",22,3,4,80,0,6,2,3,4,3,1,2,NA,0.148840601090342,"Applied Online"
"843",28,1,"Travel_Rarely",1485,"Research & Development",12,1,"Life Sciences",1175,3,"Female",79,3,1,"Laboratory Technician",4,2515,22955,1,"Yes",11,3,4,80,0,1,4,2,1,1,0,0,NA,0.755992833524942,"Applied Online"
"844",26,0,"Travel_Rarely",1384,"Research & Development",3,4,"Medical",1177,1,"Male",82,4,1,"Laboratory Technician",4,4420,13421,1,"No",22,3,2,80,1,8,2,3,8,7,0,7,NA,NA,NA
"845",30,0,"Travel_Rarely",852,"Sales",10,3,"Marketing",1179,3,"Male",72,2,2,"Sales Executive",3,6578,2706,1,"No",18,3,1,80,1,10,3,3,10,3,1,4,0.752130815761586,NA,NA
"846",40,0,"Travel_Frequently",902,"Research & Development",26,2,"Medical",1180,3,"Female",92,2,2,"Research Scientist",4,4422,21203,3,"Yes",13,3,4,80,1,16,3,1,1,1,0,0,NA,0.57236240664497,"Campus"
"847",35,0,"Travel_Rarely",819,"Research & Development",2,3,"Life Sciences",1182,3,"Male",44,2,3,"Manufacturing Director",2,10274,19588,2,"No",18,2,2,80,1,15,2,4,7,7,6,4,NA,NA,NA
"848",34,0,"Travel_Frequently",669,"Research & Development",1,3,"Medical",1184,4,"Male",97,2,2,"Healthcare Representative",1,5343,25755,0,"No",20,3,3,80,0,14,3,3,13,9,4,9,NA,NA,NA
"849",35,0,"Travel_Frequently",636,"Research & Development",4,4,"Other",1185,4,"Male",47,2,1,"Laboratory Technician",4,2376,26537,1,"No",13,2,2,80,1,2,2,4,2,2,2,2,NA,0.832162815146148,"Search Firm"
"850",43,1,"Travel_Rarely",1372,"Sales",9,3,"Marketing",1188,1,"Female",85,1,2,"Sales Executive",3,5346,9489,8,"No",13,3,2,80,0,7,2,2,4,3,1,3,1.47710284937957,0.278277967358008,"Applied Online"
"851",32,0,"Non-Travel",862,"Sales",2,1,"Life Sciences",1190,3,"Female",76,3,1,"Sales Representative",1,2827,14947,1,"No",12,3,3,80,3,1,3,3,1,0,0,0,0.821961082230155,0.877376998774707,"Referral"
"852",56,0,"Travel_Rarely",718,"Research & Development",4,4,"Technical Degree",1191,4,"Female",92,3,5,"Manager",1,19943,18575,4,"No",13,3,4,80,1,28,2,3,5,2,4,2,NA,0.368991172173992,"Applied Online"
"853",29,0,"Travel_Rarely",1401,"Research & Development",6,1,"Medical",1192,2,"Female",54,3,1,"Laboratory Technician",4,3131,26342,1,"No",13,3,1,80,1,10,5,3,10,8,0,8,NA,NA,NA
"854",19,0,"Travel_Rarely",645,"Research & Development",9,2,"Life Sciences",1193,3,"Male",54,3,1,"Research Scientist",1,2552,7172,1,"No",25,2,3,80,0,1,4,3,1,1,0,0,NA,0.925462584476918,"Referral"
"855",45,0,"Travel_Rarely",1457,"Research & Development",7,3,"Medical",1195,1,"Female",83,3,1,"Research Scientist",3,4477,20100,4,"Yes",19,4,3,80,1,7,2,2,3,2,0,2,NA,0.401734094601125,"Referral"
"856",37,0,"Travel_Rarely",977,"Research & Development",1,3,"Life Sciences",1196,4,"Female",56,2,2,"Manufacturing Director",4,6474,9961,1,"No",13,2,2,80,1,14,2,2,14,8,3,11,NA,NA,NA
"857",20,0,"Travel_Rarely",805,"Research & Development",3,3,"Life Sciences",1198,1,"Male",87,2,1,"Laboratory Technician",3,3033,12828,1,"No",12,2,1,80,0,2,2,2,2,2,1,2,NA,0.200501048471779,"Applied Online"
"858",44,1,"Travel_Rarely",1097,"Research & Development",10,4,"Life Sciences",1200,3,"Male",96,3,1,"Research Scientist",3,2936,10826,1,"Yes",11,4,3,80,0,6,4,3,6,4,0,2,NA,0.581126329721883,"Campus"
"859",53,0,"Travel_Rarely",1223,"Research & Development",7,2,"Medical",1201,4,"Female",50,3,5,"Manager",3,18606,18640,3,"No",18,3,2,80,1,26,6,3,7,7,4,7,NA,NA,NA
"860",29,0,"Travel_Rarely",942,"Research & Development",15,1,"Life Sciences",1202,2,"Female",69,1,1,"Research Scientist",4,2168,26933,0,"Yes",18,3,1,80,1,6,2,2,5,4,1,3,NA,0.55682022543624,"Applied Online"
"861",22,1,"Travel_Frequently",1256,"Research & Development",3,4,"Life Sciences",1203,3,"Male",48,2,1,"Research Scientist",4,2853,4223,0,"Yes",11,2,2,80,1,1,5,3,0,0,0,0,NA,0.296073477016762,"Applied Online"
"862",46,0,"Travel_Rarely",1402,"Sales",2,3,"Marketing",1204,3,"Female",69,3,4,"Manager",1,17048,24097,8,"No",23,4,1,80,0,28,2,3,26,15,15,9,0.413405819097132,NA,NA
"863",44,0,"Non-Travel",111,"Research & Development",17,3,"Life Sciences",1206,4,"Male",74,1,1,"Research Scientist",3,2290,4279,2,"No",13,3,4,80,0,6,3,3,0,0,0,0,NA,0.480582403484732,"Referral"
"864",33,0,"Travel_Rarely",147,"Human Resources",2,3,"Human Resources",1207,2,"Male",99,3,1,"Human Resources",3,3600,8429,1,"No",13,4,4,80,1,5,2,3,5,4,1,4,NA,0.802533427253366,"Campus"
"865",41,1,"Non-Travel",906,"Research & Development",5,2,"Life Sciences",1210,1,"Male",95,2,1,"Research Scientist",1,2107,20293,6,"No",17,3,1,80,1,5,2,1,1,0,0,0,NA,0.958377957809716,"Referral"
"866",30,0,"Travel_Rarely",1329,"Sales",29,4,"Life Sciences",1211,3,"Male",61,3,2,"Sales Executive",1,4115,13192,8,"No",19,3,3,80,3,8,3,3,4,3,0,3,1.71826919481784,0.988709668628871,"Referral"
"867",40,0,"Travel_Frequently",1184,"Sales",2,4,"Medical",1212,2,"Male",62,3,2,"Sales Executive",2,4327,25440,5,"No",12,4,4,80,3,5,2,3,0,0,0,0,-0.343168791430632,0.342190291266888,"Applied Online"
"868",50,0,"Travel_Frequently",1421,"Research & Development",2,3,"Medical",1215,4,"Female",30,3,4,"Manager",1,17856,9490,2,"No",22,3,3,80,1,32,3,3,2,2,2,2,NA,0.570676347473636,"Campus"
"869",28,0,"Travel_Rarely",1179,"Research & Development",19,4,"Medical",1216,4,"Male",78,2,1,"Laboratory Technician",1,3196,12449,1,"No",12,3,3,80,3,6,2,3,6,5,3,3,NA,0.156018011271954,"Applied Online"
"870",46,0,"Travel_Rarely",1450,"Research & Development",15,2,"Life Sciences",1217,4,"Male",52,3,5,"Research Director",2,19081,10849,5,"No",11,3,1,80,1,25,2,3,4,2,0,3,NA,0.849026853451505,"Campus"
"871",35,0,"Travel_Rarely",1361,"Sales",17,4,"Life Sciences",1218,3,"Male",94,3,2,"Sales Executive",1,8966,21026,3,"Yes",15,3,4,80,3,15,2,3,7,7,1,7,1.20897073127916,NA,NA
"872",24,1,"Travel_Rarely",984,"Research & Development",17,2,"Life Sciences",1219,4,"Female",97,3,1,"Laboratory Technician",2,2210,3372,1,"No",13,3,1,80,1,1,3,1,1,0,0,0,NA,0.290036259451881,"Applied Online"
"873",33,0,"Travel_Frequently",1146,"Sales",25,3,"Medical",1220,2,"Female",82,3,2,"Sales Executive",3,4539,4905,1,"No",12,3,1,80,1,10,3,2,10,7,0,1,0.732299192372165,NA,NA
"874",36,0,"Travel_Rarely",917,"Research & Development",6,4,"Life Sciences",1221,3,"Male",60,1,1,"Laboratory Technician",3,2741,6865,1,"No",14,2,3,80,1,7,4,3,7,7,1,7,NA,NA,NA
"875",30,0,"Travel_Rarely",853,"Research & Development",7,4,"Life Sciences",1224,3,"Male",49,3,2,"Laboratory Technician",3,3491,11309,1,"No",13,3,1,80,3,10,4,2,10,7,8,9,NA,NA,NA
"876",44,0,"Travel_Rarely",200,"Research & Development",29,4,"Other",1225,4,"Male",32,3,2,"Research Scientist",4,4541,7744,1,"No",25,3,2,80,0,20,3,3,20,11,13,17,NA,NA,NA
"877",20,0,"Travel_Rarely",654,"Sales",21,3,"Marketing",1226,3,"Male",43,4,1,"Sales Representative",4,2678,5050,1,"No",17,3,4,80,0,2,2,3,2,1,2,2,2.17717891869348,0.250516298227012,"Applied Online"
"878",46,0,"Travel_Rarely",150,"Research & Development",2,4,"Technical Degree",1228,4,"Male",60,3,2,"Manufacturing Director",4,7379,17433,2,"No",11,3,3,80,1,12,3,2,6,3,1,4,NA,0.545920234406367,"Campus"
"879",42,0,"Non-Travel",179,"Human Resources",2,5,"Medical",1231,4,"Male",79,4,2,"Human Resources",1,6272,12858,7,"No",16,3,1,80,1,10,3,4,4,3,0,3,NA,0.590069271391258,"Campus"
"880",60,0,"Travel_Rarely",696,"Sales",7,4,"Marketing",1233,2,"Male",52,4,2,"Sales Executive",4,5220,10893,0,"Yes",18,2,2,80,1,12,3,3,11,7,1,9,1.06272839138442,NA,NA
"881",32,0,"Travel_Frequently",116,"Research & Development",13,3,"Other",1234,3,"Female",77,2,1,"Laboratory Technician",2,2743,7331,1,"No",20,4,3,80,1,2,2,3,2,2,2,2,NA,0.880770921707153,"Campus"
"882",32,0,"Travel_Frequently",1316,"Research & Development",2,2,"Life Sciences",1235,4,"Female",38,3,2,"Research Scientist",3,4998,2338,4,"Yes",14,3,4,80,0,10,2,3,8,7,0,7,NA,NA,NA
"883",36,0,"Travel_Rarely",363,"Research & Development",1,3,"Technical Degree",1237,3,"Female",77,1,3,"Manufacturing Director",1,10252,4235,2,"Yes",21,3,3,80,1,17,2,3,7,7,7,7,NA,NA,NA
"884",33,0,"Travel_Rarely",117,"Research & Development",9,3,"Medical",1238,1,"Male",60,3,1,"Research Scientist",4,2781,6311,0,"No",13,4,2,80,1,15,5,3,14,10,4,10,NA,NA,NA
"885",40,0,"Travel_Rarely",107,"Sales",10,3,"Technical Degree",1239,2,"Female",84,2,2,"Sales Executive",2,6852,11591,7,"No",12,3,2,80,1,7,2,4,5,1,1,3,0.106998798738987,0.0839956081472337,"Applied Online"
"886",25,0,"Travel_Rarely",1356,"Sales",10,4,"Life Sciences",1240,3,"Male",57,3,2,"Sales Executive",4,4950,20623,0,"No",14,3,2,80,0,5,4,3,4,3,1,1,0.962445715362018,0.169954755343497,"Applied Online"
"887",30,0,"Travel_Rarely",1465,"Research & Development",1,3,"Medical",1241,4,"Male",63,3,1,"Research Scientist",2,3579,9369,0,"Yes",21,2,1,80,1,12,2,3,11,9,5,7,NA,NA,NA
"888",42,0,"Travel_Frequently",458,"Research & Development",26,5,"Medical",1242,1,"Female",60,3,3,"Research Director",1,13191,23281,3,"Yes",17,4,3,80,0,20,6,3,1,0,0,0,NA,0.244447726989165,"Applied Online"
"889",35,0,"Non-Travel",1212,"Sales",8,2,"Marketing",1243,3,"Female",78,2,3,"Sales Executive",4,10377,13755,4,"Yes",11,3,2,80,1,16,6,2,13,2,4,12,1.96228722612687,NA,NA
"890",27,0,"Travel_Rarely",1103,"Research & Development",14,3,"Life Sciences",1244,1,"Male",42,3,1,"Research Scientist",1,2235,14377,1,"Yes",14,4,4,80,2,9,3,2,9,7,6,8,NA,NA,NA
"891",54,0,"Travel_Frequently",966,"Research & Development",1,4,"Life Sciences",1245,4,"Female",53,3,3,"Manufacturing Director",3,10502,9659,7,"No",17,2,1,80,1,33,2,1,5,4,1,4,NA,0.272792431060225,"Applied Online"
"892",44,0,"Travel_Rarely",1117,"Research & Development",2,1,"Life Sciences",1246,1,"Female",72,4,1,"Research Scientist",4,2011,19982,1,"No",13,2,4,80,1,10,5,3,10,5,7,7,NA,NA,NA
"893",19,1,"Non-Travel",504,"Research & Development",10,3,"Medical",1248,1,"Female",96,2,1,"Research Scientist",2,1859,6148,1,"Yes",25,3,2,80,0,1,2,4,1,1,0,0,NA,0.296669316710904,"Applied Online"
"894",29,0,"Travel_Rarely",1010,"Research & Development",1,3,"Life Sciences",1249,1,"Female",97,3,1,"Research Scientist",4,3760,5598,1,"No",15,3,1,80,3,3,5,3,3,2,1,2,NA,0.813542104326189,"Campus"
"895",54,0,"Travel_Rarely",685,"Research & Development",3,3,"Life Sciences",1250,4,"Male",85,3,4,"Research Director",4,17779,23474,3,"No",14,2,1,80,0,36,2,3,10,9,0,9,NA,NA,NA
"896",31,0,"Travel_Rarely",1332,"Research & Development",11,2,"Medical",1251,3,"Male",80,3,2,"Healthcare Representative",1,6833,17089,1,"Yes",12,4,4,80,0,6,2,2,6,5,0,1,NA,0.173885958502069,"Applied Online"
"897",31,0,"Travel_Rarely",1062,"Research & Development",24,3,"Medical",1252,3,"Female",96,2,2,"Healthcare Representative",1,6812,17198,1,"No",19,3,2,80,0,10,2,3,10,9,1,8,NA,NA,NA
"898",59,0,"Travel_Rarely",326,"Sales",3,3,"Life Sciences",1254,3,"Female",48,2,2,"Sales Executive",4,5171,16490,5,"No",17,2,4,80,0,13,2,3,6,1,0,5,-0.474431202540373,0.597494468092918,"Campus"
"899",43,0,"Travel_Rarely",920,"Research & Development",3,3,"Life Sciences",1255,3,"Male",96,1,5,"Research Director",4,19740,18625,3,"No",14,3,2,80,1,25,2,3,8,7,0,7,NA,NA,NA
"900",49,0,"Travel_Rarely",1098,"Research & Development",4,2,"Medical",1256,1,"Male",85,2,5,"Manager",3,18711,12124,2,"No",13,4,3,80,1,23,2,4,1,0,0,0,NA,0.00140595389530063,"Applied Online"
"901",36,0,"Travel_Frequently",469,"Research & Development",3,3,"Technical Degree",1257,3,"Male",46,3,1,"Research Scientist",2,3692,9256,1,"No",12,3,3,80,0,12,2,2,11,10,0,7,NA,NA,NA
"902",48,0,"Travel_Rarely",969,"Research & Development",2,2,"Technical Degree",1258,4,"Male",76,4,1,"Laboratory Technician",2,2559,16620,5,"No",11,4,3,80,0,7,4,2,1,0,0,0,NA,0.894391607260332,"Campus"
"903",27,0,"Travel_Rarely",1167,"Research & Development",4,2,"Life Sciences",1259,1,"Male",76,3,1,"Research Scientist",3,2517,3208,1,"No",11,3,2,80,3,5,2,3,5,3,0,3,NA,0.206132797524333,"Applied Online"
"904",29,0,"Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1260,3,"Male",82,3,2,"Healthcare Representative",4,6623,4204,1,"Yes",11,4,2,80,2,6,2,3,6,0,1,0,NA,0.791493884520605,"Campus"
"905",48,0,"Travel_Rarely",715,"Research & Development",1,3,"Life Sciences",1263,4,"Male",76,2,5,"Research Director",4,18265,8733,6,"No",12,3,3,80,0,25,3,4,1,0,0,0,NA,0.368203699588776,"Applied Online"
"906",29,0,"Travel_Rarely",694,"Research & Development",1,3,"Life Sciences",1264,4,"Female",87,2,4,"Research Director",4,16124,3423,3,"No",14,3,2,80,2,9,2,2,7,7,1,7,NA,NA,NA
"907",34,0,"Travel_Rarely",1320,"Research & Development",20,3,"Technical Degree",1265,3,"Female",89,4,1,"Research Scientist",3,2585,21643,0,"No",17,3,4,80,0,2,5,2,1,0,0,0,NA,0.677617773413658,"Campus"
"908",44,0,"Travel_Rarely",1099,"Sales",5,3,"Marketing",1267,2,"Male",88,3,5,"Manager",2,18213,8751,7,"No",11,3,3,80,1,26,5,3,22,9,3,10,0.751305788990724,NA,NA
"909",33,0,"Travel_Rarely",536,"Sales",10,5,"Marketing",1268,4,"Male",82,4,3,"Sales Executive",3,8380,21708,0,"Yes",14,3,4,80,2,10,3,3,9,8,0,8,1.14401667794334,NA,NA
"910",19,0,"Travel_Rarely",265,"Research & Development",25,3,"Life Sciences",1269,2,"Female",57,4,1,"Research Scientist",4,2994,21221,1,"Yes",12,3,4,80,0,1,2,3,1,0,0,1,NA,0.749495555646718,"Campus"
"911",23,0,"Travel_Rarely",373,"Research & Development",1,2,"Life Sciences",1270,4,"Male",47,3,1,"Research Scientist",3,1223,16901,1,"No",22,3,4,80,1,1,2,3,1,0,0,1,NA,0.929621709510684,"Referral"
"912",25,1,"Travel_Frequently",599,"Sales",24,1,"Life Sciences",1273,3,"Male",73,1,1,"Sales Representative",4,1118,8040,1,"Yes",14,2,4,80,0,1,4,3,1,0,1,0,0.747415336340816,0.585803374880925,"Applied Online"
"913",26,0,"Travel_Rarely",583,"Research & Development",4,2,"Life Sciences",1275,3,"Male",53,3,1,"Research Scientist",4,2875,9973,1,"Yes",20,3,2,80,0,8,2,2,8,5,2,2,NA,NA,NA
"914",45,1,"Travel_Rarely",1449,"Sales",2,3,"Marketing",1277,1,"Female",94,1,5,"Manager",2,18824,2493,2,"Yes",16,3,1,80,0,26,2,3,24,10,1,11,1.38036190866316,NA,NA
"915",55,0,"Non-Travel",177,"Research & Development",8,1,"Medical",1278,4,"Male",37,2,4,"Healthcare Representative",2,13577,25592,1,"Yes",15,3,4,80,1,34,3,3,33,9,15,0,NA,NA,NA
"916",21,1,"Travel_Frequently",251,"Research & Development",10,2,"Life Sciences",1279,1,"Female",45,2,1,"Laboratory Technician",3,2625,25308,1,"No",20,4,3,80,0,2,2,1,2,2,2,2,NA,0.397180254338309,"Applied Online"
"917",46,0,"Travel_Rarely",168,"Sales",4,2,"Marketing",1280,4,"Female",33,2,5,"Manager",2,18789,9946,2,"No",14,4,3,80,1,26,2,3,11,4,0,8,1.21129038492641,NA,NA
"918",34,0,"Travel_Rarely",131,"Sales",2,3,"Marketing",1281,3,"Female",86,3,2,"Sales Executive",1,4538,6039,0,"Yes",12,3,4,80,0,4,3,3,3,2,0,2,0.304051686894666,0.354253341443837,"Applied Online"
"919",51,0,"Travel_Frequently",237,"Sales",9,3,"Life Sciences",1282,4,"Male",83,3,5,"Manager",2,19847,19196,4,"Yes",24,3,1,80,1,31,5,2,29,10,11,10,1.53287903791093,NA,NA
"920",59,0,"Travel_Rarely",1429,"Research & Development",18,4,"Medical",1283,4,"Male",67,3,3,"Manufacturing Director",4,10512,20002,6,"No",12,2,4,80,0,25,6,2,9,7,5,4,NA,NA,NA
"921",34,0,"Travel_Frequently",135,"Research & Development",19,3,"Medical",1285,3,"Female",46,3,2,"Laboratory Technician",2,4444,22534,4,"No",13,3,3,80,2,15,2,4,11,8,5,10,NA,NA,NA
"922",28,0,"Travel_Frequently",791,"Research & Development",1,4,"Medical",1286,4,"Male",44,3,1,"Laboratory Technician",3,2154,6842,0,"Yes",11,3,3,80,0,5,2,2,4,2,0,2,NA,0.926590226823464,"Referral"
"923",44,0,"Travel_Rarely",1199,"Research & Development",4,2,"Life Sciences",1288,3,"Male",92,4,5,"Manager",1,19190,17477,1,"No",14,4,4,80,2,26,4,2,25,9,14,13,NA,NA,NA
"924",34,0,"Travel_Frequently",648,"Human Resources",11,3,"Life Sciences",1289,3,"Male",56,2,2,"Human Resources",2,4490,21833,4,"No",11,2,4,80,2,14,5,4,10,9,1,8,NA,NA,NA
"925",35,0,"Travel_Rarely",735,"Research & Development",6,1,"Life Sciences",1291,3,"Male",66,3,1,"Research Scientist",3,3506,6020,0,"Yes",14,4,4,80,0,4,3,3,3,2,2,2,NA,0.857187047600746,"Referral"
"926",42,0,"Travel_Rarely",603,"Research & Development",7,4,"Medical",1292,2,"Female",78,4,2,"Research Scientist",2,2372,5628,6,"Yes",16,3,4,80,0,18,2,3,1,0,0,0,NA,0.663426974322647,"Campus"
"927",43,0,"Travel_Rarely",531,"Sales",4,4,"Marketing",1293,4,"Female",56,2,3,"Sales Executive",4,10231,20364,3,"No",14,4,4,80,0,23,3,4,21,7,15,17,0.623296215506579,NA,NA
"928",36,0,"Travel_Rarely",429,"Research & Development",2,4,"Life Sciences",1294,3,"Female",53,3,2,"Manufacturing Director",2,5410,2323,9,"Yes",11,4,4,80,0,18,2,3,16,14,5,12,NA,NA,NA
"929",44,1,"Travel_Rarely",621,"Research & Development",15,3,"Medical",1295,1,"Female",73,3,3,"Healthcare Representative",4,7978,14075,1,"No",11,4,4,80,1,10,2,3,10,7,0,5,NA,NA,NA
"930",28,0,"Travel_Frequently",193,"Research & Development",2,3,"Life Sciences",1296,4,"Male",52,2,1,"Laboratory Technician",4,3867,14222,1,"Yes",12,3,2,80,1,2,2,3,2,2,2,2,NA,0.635694904020056,"Campus"
"931",51,0,"Travel_Frequently",968,"Research & Development",6,2,"Medical",1297,2,"Female",40,2,1,"Laboratory Technician",3,2838,4257,0,"No",14,4,2,80,0,8,6,2,7,0,7,7,NA,NA,NA
"932",30,0,"Non-Travel",879,"Research & Development",9,2,"Medical",1298,3,"Female",72,3,2,"Manufacturing Director",3,4695,12858,7,"Yes",18,3,3,80,0,10,3,3,8,4,1,7,NA,NA,NA
"933",29,1,"Travel_Rarely",806,"Research & Development",7,3,"Technical Degree",1299,2,"Female",39,3,1,"Laboratory Technician",3,3339,17285,3,"Yes",13,4,1,80,2,10,2,3,7,7,7,7,NA,NA,NA
"934",28,0,"Travel_Rarely",640,"Research & Development",1,3,"Technical Degree",1301,4,"Male",84,3,1,"Research Scientist",1,2080,4732,2,"No",11,3,2,80,0,5,2,2,3,2,1,2,NA,0.153772349236533,"Applied Online"
"935",25,0,"Travel_Rarely",266,"Research & Development",1,3,"Medical",1303,4,"Female",40,3,1,"Research Scientist",2,2096,18830,1,"No",18,3,4,80,0,2,3,2,2,2,2,1,NA,0.379167237784714,"Applied Online"
"936",32,0,"Travel_Rarely",604,"Sales",8,3,"Medical",1304,3,"Male",56,4,2,"Sales Executive",4,6209,11693,1,"No",15,3,3,80,2,10,4,4,10,7,0,8,0.437884570865709,NA,NA
"937",45,0,"Travel_Frequently",364,"Research & Development",25,3,"Medical",1306,2,"Female",83,3,5,"Manager",2,18061,13035,3,"No",22,3,3,80,0,22,4,3,0,0,0,0,NA,0.479006138630211,"Referral"
"938",39,0,"Travel_Rarely",412,"Research & Development",13,4,"Medical",1307,3,"Female",94,2,4,"Manager",2,17123,17334,6,"Yes",13,4,4,80,2,21,4,3,19,9,15,2,NA,NA,NA
